experiment,candidate_hash,control_hash,opponent,opponent_family,opponent_role,opponent_hash,seed,pair_index,actual_order,physical_seat,candidate_outcome,control_outcome,candidate_win,control_win,candidate_draw,control_draw,candidate_error,control_error,candidate_opponent_error,control_opponent_error,latency_candidate_ms,latency_control_ms,source_artifact,source_sha256
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170281,181,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170282,182,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170283,183,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170284,184,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170285,185,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170286,186,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170287,187,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170288,188,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170289,189,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170290,190,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170291,191,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170292,192,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170293,193,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170294,194,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170295,195,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170296,196,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170297,197,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170298,198,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170299,199,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170300,200,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170301,201,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170302,202,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170303,203,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170304,204,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170305,205,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170306,206,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170307,207,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170308,208,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170309,209,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170310,210,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170311,211,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170312,212,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170313,213,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170314,214,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170315,215,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170316,216,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170317,217,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170318,218,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170319,219,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170320,220,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170321,221,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170322,222,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170323,223,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170324,224,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170325,225,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170326,226,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170327,227,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170328,228,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170329,229,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170330,230,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170331,231,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170332,232,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170333,233,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170334,234,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170335,235,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170336,236,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,B0,historical,historical,0c15b56adf3b09c654505a152309fdc9f8401579a495da714347d98ae735003c,202608170337,237,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_B0_p800.json,9288164069128b33c5173d8e61f24871712243193ea0f35a04936b7e9cfe0ce9
